,GAME_ID,PLAYER_NAME,PTS_home_ChrisPaul,FG_PCT_home_ChrisPaul,FT_PCT_home_ChrisPaul,FG3_PCT_home_ChrisPaul,AST_home_ChrisPaul,REB_home_ChrisPaul,PTS_away_ChrisPaul,FG_PCT_away_ChrisPaul,FT_PCT_away_ChrisPaul,FG3_PCT_away_ChrisPaul,AST_away_ChrisPaul,REB_away_ChrisPaul,MIN_ChrisPaul,FGM_ChrisPaul,FGA_ChrisPaul,FG_PCT_ChrisPaul,FG3M_ChrisPaul,FG3A_ChrisPaul,FG3_PCT_ChrisPaul,FTM_ChrisPaul,FTA_ChrisPaul,FT_PCT_ChrisPaul,OREB_ChrisPaul,DREB_ChrisPaul,REB_ChrisPaul,AST_ChrisPaul,STL_ChrisPaul,BLK_ChrisPaul,TO_ChrisPaul,PF_ChrisPaul,PLUS_MINUS_ChrisPaul,PTS_ChrisPaul
6698,21301173,Chris Paul,0.4421052631578947,0.3875598086124401,0.4745529573590096,0.35154394299287406,0.38461538461538464,0.660377358490566,0.5483870967741935,0.42822384428223836,0.7817969661610268,0.30395913154533843,0.3333333333333333,0.39344262295081966,0.6621546961325967,0.3333333333333333,0.34,0.471,0.21428571428571427,0.2916666666666667,0.429,0.24,0.23076923076923078,0.667,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.3333333333333333,0.2,0.0,0.3333333333333333,0.6666666666666666,0.4,0.4032258064516129
6699,21301150,Chris Paul,0.6421052631578947,0.7392344497607656,0.47042640990371387,0.6247030878859857,0.5128205128205128,0.660377358490566,0.44086021505376344,0.42092457420924567,0.7467911318553091,0.2886334610472542,0.5238095238095238,0.29508196721311475,0.47016574585635357,0.3333333333333333,0.2,0.8,0.2857142857142857,0.16666666666666666,1.0,0.12,0.10256410256410256,0.75,0.0,0.17391304347826086,0.12903225806451613,0.25,0.3,0.0,0.25,0.0,0.6888888888888889,0.3709677419354839
6700,21301128,Chris Paul,0.5052631578947369,0.4114832535885167,0.7152682255845941,0.26365795724465557,0.46153846153846156,0.4528301886792453,0.6129032258064516,0.6180048661800486,0.8249708284714119,0.6168582375478928,0.47619047619047616,0.4262295081967213,0.6555248618784529,0.2916666666666667,0.28,0.5,0.07142857142857142,0.2916666666666667,0.143,0.08,0.05128205128205128,1.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.375,0.1,0.0,0.08333333333333333,0.5,0.4666666666666667,0.27419354838709675
6701,21301125,Chris Paul,0.5157894736842106,0.4904306220095694,0.7909215955983493,0.339667458432304,0.23076923076923078,0.39622641509433965,0.6021505376344086,0.5401459854014596,0.8833138856476079,0.5402298850574713,0.3333333333333333,0.26229508196721313,0.5845303867403314,0.25,0.34,0.353,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.16,0.1282051282051282,0.8,0.0,0.08695652173913043,0.06451612903225806,0.375,0.3,0.0,0.16666666666666666,0.5,0.5333333333333333,0.3225806451612903
6702,21301107,Chris Paul,0.47368421052631576,0.4066985645933016,0.8033012379642366,0.4572446555819477,0.5641025641025641,0.4716981132075472,0.6236559139784946,0.5279805352798052,0.7817969661610268,0.5108556832694765,0.4523809523809524,0.47540983606557374,0.6301104972375691,0.25,0.32,0.375,0.14285714285714285,0.20833333333333334,0.4,0.32,0.20512820512820512,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.375,0.3,0.0,0.25,0.6666666666666666,0.6555555555555556,0.3548387096774194
6703,21301088,Chris Paul,0.5052631578947369,0.35406698564593303,0.7248968363136177,0.332541567695962,0.15384615384615385,0.6037735849056604,0.6666666666666666,0.5498783454987833,0.5460910151691949,0.37420178799489145,0.5238095238095238,0.3770491803278688,0.6458563535911602,0.4166666666666667,0.32,0.625,0.35714285714285715,0.375,0.556,0.2,0.15384615384615385,0.833,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.5,0.3,0.0,0.08333333333333333,0.6666666666666666,0.6222222222222222,0.4838709677419355
6704,21301074,Chris Paul,0.4631578947368421,0.504784688995215,0.5928473177441541,0.5938242280285035,0.3333333333333333,0.49056603773584906,0.5698924731182796,0.5279805352798052,0.8599766627771295,0.5402298850574713,0.42857142857142855,0.3442622950819672,0.6621546961325967,0.375,0.36,0.5,0.2857142857142857,0.3333333333333333,0.5,0.36,0.2564102564102564,0.9,0.0,0.17391304347826086,0.12903225806451613,0.375,0.3,0.0,0.16666666666666666,0.5,0.6777777777777778,0.5
6705,21301066,Chris Paul,0.4105263157894737,0.39473684210526305,0.6698762035763411,0.29691211401425177,0.41025641025641024,0.6792452830188679,0.43010752688172044,0.4063260340632603,0.5414235705950992,0.5530012771392082,0.5,0.32786885245901637,0.5850828729281767,0.0,0.24,0.0,0.0,0.125,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.5,0.3,0.0,0.16666666666666666,0.5,0.4888888888888889,0.03225806451612903
6706,21301056,Chris Paul,0.49473684210526314,0.5502392344497606,0.7455295735900962,0.5273159144893111,0.5384615384615384,0.4339622641509434,0.45161290322580644,0.5742092457420924,0.6359393232205367,0.4916985951468711,0.5476190476190477,0.29508196721311475,0.6058011049723756,0.20833333333333334,0.26,0.385,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.0,0.0,0.0,0.2916666666666667,0.3,0.0,0.0,0.16666666666666666,0.6444444444444445,0.22580645161290322
6707,21301039,Chris Paul,0.5578947368421052,0.6818181818181819,0.5144429160935351,0.45011876484560565,0.5897435897435898,0.4339622641509434,0.5053763440860215,0.5012165450121655,0.46091015169194854,0.5287356321839081,0.5952380952380952,0.4262295081967213,0.6204419889502761,0.4166666666666667,0.3,0.667,0.21428571428571427,0.25,0.5,0.2,0.1282051282051282,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.625,0.6,0.0,0.16666666666666666,0.3333333333333333,0.7333333333333333,0.45161290322580644
6708,21301002,Chris Paul,0.5368421052631579,0.36363636363636354,0.7909215955983493,0.28503562945368166,0.358974358974359,0.7169811320754716,0.4731182795698925,0.35279805352798055,0.9066511085180864,0.30395913154533843,0.42857142857142855,0.3770491803278688,0.642817679558011,0.4166666666666667,0.38,0.526,0.0,0.08333333333333333,0.0,0.36,0.28205128205128205,0.818,0.0,0.08695652173913043,0.06451612903225806,0.2916666666666667,0.3,0.0,0.5,0.6666666666666666,0.4111111111111111,0.46774193548387094
6709,21300995,Chris Paul,0.45263157894736844,0.45454545454545453,0.5419532324621733,0.339667458432304,0.6153846153846154,0.4528301886792453,0.25806451612903225,0.25060827250608264,0.6499416569428238,0.425287356321839,0.35714285714285715,0.45901639344262296,0.6013812154696132,0.2916666666666667,0.3,0.467,0.07142857142857142,0.125,0.3329999999999999,0.04,0.02564102564102564,1.0,0.0,0.0,0.0,0.625,0.2,0.0,0.0,0.3333333333333333,0.8,0.25806451612903225
6710,21300979,Chris Paul,0.29473684210526313,0.47368421052631576,0.6822558459422283,0.5938242280285035,0.2564102564102564,0.41509433962264153,0.43010752688172044,0.5863746958637469,0.5915985997666278,0.49936143039591324,0.38095238095238093,0.19672131147540983,0.5914364640883977,0.3333333333333333,0.24,0.667,0.0,0.041666666666666664,0.0,0.08,0.07692307692307693,0.667,0.0,0.2608695652173913,0.1935483870967742,0.2916666666666667,0.3,0.0,0.16666666666666666,0.3333333333333333,0.5777777777777777,0.2903225806451613
6711,21300967,Chris Paul,0.5473684210526316,0.555023923444976,0.5983493810178816,0.5273159144893111,0.38461538461538464,0.6037735849056604,0.45161290322580644,0.46958637469586373,0.6732788798133021,0.4865900383141763,0.5476190476190477,0.26229508196721313,0.6345303867403315,0.20833333333333334,0.3,0.3329999999999999,0.07142857142857142,0.125,0.3329999999999999,0.2,0.15384615384615385,0.833,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.5,0.3,0.0,0.16666666666666666,0.5,0.6222222222222222,0.25806451612903225
6712,21300949,Chris Paul,0.5578947368421052,0.7033492822966507,0.6011004126547455,0.339667458432304,0.4358974358974359,0.4716981132075472,0.5268817204301075,0.5182481751824815,0.6382730455075846,0.44699872286079184,0.42857142857142855,0.26229508196721313,0.5748618784530386,0.2916666666666667,0.32,0.4379999999999999,0.0,0.041666666666666664,0.0,0.12,0.1282051282051282,0.6,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.4583333333333333,0.2,0.0,0.25,0.5,0.6555555555555556,0.27419354838709675
6713,21300933,Chris Paul,0.5263157894736842,0.6578947368421053,0.656121045392022,0.37767220902612825,0.46153846153846156,0.33962264150943394,0.5591397849462365,0.6180048661800486,0.7304550758459744,0.5478927203065135,0.5952380952380952,0.14754098360655737,0.5953038674033149,0.2916666666666667,0.28,0.5,0.07142857142857142,0.08333333333333333,0.5,0.16,0.10256410256410256,1.0,0.08333333333333333,0.0,0.03225806451612903,0.4166666666666667,0.2,0.0,0.16666666666666666,0.6666666666666666,0.4666666666666667,0.3064516129032258
6714,21300916,Chris Paul,0.3684210526315789,0.33014354066985646,0.5763411279229712,0.3171021377672209,0.46153846153846156,0.3018867924528302,0.9247311827956989,0.7469586374695861,0.6814469078179697,0.5900383141762453,0.7142857142857143,0.7213114754098361,0.43149171270718234,0.25,0.24,0.5,0.07142857142857142,0.125,0.3329999999999999,0.0,0.02564102564102564,0.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.4583333333333333,0.4,0.1,0.25,0.16666666666666666,0.8777777777777778,0.20967741935483872
6715,21300902,Chris Paul,0.3894736842105263,0.4688995215311002,0.420907840440165,0.4370546318289786,0.358974358974359,0.5471698113207547,0.5161290322580645,0.6496350364963503,0.6814469078179697,0.5108556832694765,0.5238095238095238,0.32786885245901637,0.6215469613259669,0.16666666666666666,0.28,0.286,0.0,0.08333333333333333,0.0,0.24,0.20512820512820512,0.75,0.0,0.13043478260869565,0.0967741935483871,0.375,0.1,0.0,0.4166666666666667,0.5,0.5777777777777777,0.22580645161290322
6716,21300882,Chris Paul,0.5157894736842106,0.5071770334928228,0.6134800550206329,0.4275534441805225,0.4358974358974359,0.5283018867924528,0.21505376344086022,0.20194647201946447,0.8774795799299884,0.173690932311622,0.21428571428571427,0.39344262295081966,0.4986187845303867,0.2916666666666667,0.22,0.636,0.0,0.08333333333333333,0.0,0.28,0.1794871794871795,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.3333333333333333,0.2,0.0,0.16666666666666666,0.0,0.8111111111111111,0.3387096774193548
6717,21300862,Chris Paul,0.4421052631578947,0.4401913875598086,0.7881705639614855,0.39548693586698325,0.4358974358974359,0.4716981132075472,0.3978494623655914,0.4768856447688564,0.6592765460910152,0.4086845466155811,0.35714285714285715,0.4262295081967213,0.6464088397790055,0.20833333333333334,0.26,0.385,0.0,0.041666666666666664,0.0,0.16,0.1282051282051282,0.8,0.0,0.13043478260869565,0.0967741935483871,0.375,0.2,0.0,0.08333333333333333,0.6666666666666666,0.6111111111111112,0.22580645161290322
6718,21300844,Chris Paul,0.5368421052631579,0.40191387559808606,0.7647867950481432,0.46199524940617576,0.41025641025641024,0.6226415094339622,0.7204301075268817,0.6618004866180048,0.7759626604434071,0.7292464878671777,0.7142857142857143,0.32786885245901637,0.5027624309392265,0.25,0.2,0.6,0.0,0.0,0.0,0.28,0.1794871794871795,1.0,0.0,0.17391304347826086,0.12903225806451613,0.5416666666666666,0.2,0.0,0.0,0.6666666666666666,0.6777777777777778,0.3064516129032258
6719,21300833,Chris Paul,0.6105263157894737,0.4904306220095694,0.7138927097661624,0.49168646080760087,0.46153846153846156,0.37735849056603776,0.7419354838709677,0.6642335766423357,0.6709451575262544,0.5530012771392082,0.5238095238095238,0.39344262295081966,0.6483425414364641,0.20833333333333334,0.24,0.417,0.07142857142857142,0.16666666666666666,0.25,0.28,0.1794871794871795,1.0,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.5,0.0,0.0,0.08333333333333333,0.3333333333333333,0.6,0.2903225806451613
6720,21300821,Chris Paul,0.45263157894736844,0.5406698564593301,0.8170563961485557,0.39548693586698325,0.48717948717948717,0.4716981132075472,0.43010752688172044,0.3454987834549876,0.5659276546091015,0.37292464878671777,0.4523809523809524,0.4426229508196721,0.6444751381215469,0.16666666666666666,0.26,0.308,0.07142857142857142,0.125,0.3329999999999999,0.36,0.28205128205128205,0.818,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.5833333333333334,0.2,0.0,0.08333333333333333,0.3333333333333333,0.5444444444444444,0.2903225806451613
6721,21300800,Chris Paul,0.4631578947368421,0.4186602870813399,0.6024759284731774,0.339667458432304,0.28205128205128205,0.39622641509433965,0.6129032258064516,0.6180048661800486,0.7222870478413069,0.574712643678161,0.5238095238095238,0.45901639344262296,0.6240331491712706,0.041666666666666664,0.2,0.1,0.0,0.041666666666666664,0.0,0.36,0.2564102564102564,0.9,0.0,0.13043478260869565,0.0967741935483871,0.375,0.4,0.0,0.16666666666666666,0.6666666666666666,0.4444444444444444,0.1774193548387097
6722,21300789,Chris Paul,0.6631578947368421,0.7775119617224882,0.7785419532324622,0.4750593824228028,0.41025641025641024,0.3018867924528302,0.6559139784946236,0.6472019464720195,0.7876312718786463,0.5351213282247765,0.5238095238095238,0.19672131147540983,0.6430939226519337,0.4166666666666667,0.3,0.667,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.17391304347826086,0.12903225806451613,0.5,0.3,0.0,0.25,0.5,0.5444444444444444,0.3225806451612903
6723,21300763,Chris Paul,0.6736842105263158,0.729665071770335,0.7579092159559836,0.3812351543942993,0.6410256410256411,0.7924528301886793,0.23655913978494625,0.05839416058394165,0.8133022170361727,0.13665389527458494,0.2857142857142857,0.39344262295081966,0.37679558011049724,0.125,0.12,0.5,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.3333333333333333,0.4,0.0,0.3333333333333333,0.16666666666666666,0.9444444444444444,0.11290322580645161
6724,21300486,Chris Paul,0.5578947368421052,0.6076555023923444,0.6066024759284733,0.509501187648456,0.5384615384615384,0.41509433962264153,0.6774193548387096,0.5888077858880778,0.7537922987164528,0.49936143039591324,0.40476190476190477,0.4262295081967213,0.36160220994475134,0.20833333333333334,0.16,0.625,0.35714285714285715,0.25,0.833,0.16,0.10256410256410256,1.0,0.0,0.13043478260869565,0.0967741935483871,0.25,0.1,0.0,0.08333333333333333,0.16666666666666666,0.5555555555555556,0.3064516129032258
6725,21300472,Chris Paul,0.5578947368421052,0.7081339712918658,0.5873452544704263,0.38479809976247026,0.717948717948718,0.5094339622641509,0.3118279569892473,0.3309002433090024,0.9474912485414235,0.3652618135376756,0.35714285714285715,0.29508196721311475,0.5367403314917126,0.2916666666666667,0.28,0.5,0.07142857142857142,0.16666666666666666,0.25,0.08,0.05128205128205128,1.0,0.0,0.17391304347826086,0.12903225806451613,0.5833333333333334,0.1,0.0,0.25,0.16666666666666666,0.6666666666666666,0.27419354838709675
6726,21300459,Chris Paul,0.30526315789473685,0.25837320574162675,0.6299862448418156,0.41567695961995244,0.23076923076923078,0.5849056603773585,0.5483870967741935,0.5742092457420924,0.5227537922987164,0.49425287356321845,0.5238095238095238,0.4098360655737705,0.49613259668508286,0.20833333333333334,0.28,0.357,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.0,0.17391304347826086,0.12903225806451613,0.2916666666666667,0.2,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1774193548387097
6727,21300447,Chris Paul,0.4105263157894737,0.47368421052631576,0.6987620357634111,0.2541567695961995,0.3076923076923077,0.4528301886792453,0.3655913978494624,0.42579075425790747,0.8891481913652276,0.4699872286079183,0.47619047619047616,0.4098360655737705,0.6154696132596684,0.3333333333333333,0.32,0.5,0.0,0.0,0.0,0.2,0.15384615384615385,0.833,0.16666666666666666,0.34782608695652173,0.3225806451612903,0.375,0.5,0.0,0.16666666666666666,0.5,0.5333333333333333,0.3387096774193548
6728,21300426,Chris Paul,0.6,0.43301435406698535,0.8129298486932601,0.4287410926365795,0.5384615384615384,0.8113207547169812,0.6021505376344086,0.4841849148418491,0.41656942823803966,0.5108556832694765,0.47619047619047616,0.45901639344262296,0.7430939226519337,0.6666666666666666,0.58,0.552,0.14285714285714285,0.125,0.667,0.0,0.02564102564102564,0.0,0.0,0.13043478260869565,0.0967741935483871,0.6666666666666666,0.6,0.0,0.08333333333333333,0.16666666666666666,0.5888888888888889,0.5483870967741935
6729,21300422,Chris Paul,0.4842105263157895,0.39234449760765544,0.562585969738652,0.4952494061757719,0.48717948717948717,0.6037735849056604,0.5053763440860215,0.6034063260340632,0.7969661610268377,0.28352490421455945,0.42857142857142855,0.29508196721311475,0.6624309392265193,0.375,0.4,0.45,0.07142857142857142,0.125,0.3329999999999999,0.28,0.1794871794871795,1.0,0.0,0.08695652173913043,0.06451612903225806,0.4583333333333333,0.2,0.0,0.25,0.5,0.4666666666666667,0.41935483870967744
6730,21300406,Chris Paul,0.6421052631578947,0.5191387559808611,0.6946354883081156,0.28622327790973867,0.41025641025641024,0.5283018867924528,0.6451612903225806,0.5425790754257906,0.6977829638273045,0.3486590038314177,0.5476190476190477,0.5573770491803278,0.7146408839779005,0.25,0.38,0.316,0.0,0.20833333333333334,0.0,0.28,0.20512820512820512,0.875,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.5416666666666666,0.2,0.0,0.25,0.0,0.5444444444444444,0.3064516129032258
6731,21300403,Chris Paul,0.5578947368421052,0.4688995215311002,0.5557083906464925,0.46793349168646065,0.46153846153846156,0.5471698113207547,0.3763440860215054,0.2579075425790754,0.7584597432905483,0.25542784163473825,0.2857142857142857,0.4918032786885246,0.5030386740331492,0.125,0.16,0.375,0.0,0.041666666666666664,0.0,0.16,0.1282051282051282,0.8,0.0,0.13043478260869565,0.0967741935483871,0.4583333333333333,0.3,0.0,0.25,0.3333333333333333,0.6777777777777778,0.16129032258064516
6732,21300380,Chris Paul,0.5157894736842106,0.3971291866028707,0.8088033012379642,0.45011876484560565,0.4358974358974359,0.6037735849056604,0.41935483870967744,0.3698296836982966,0.6499416569428238,0.44699872286079184,0.5238095238095238,0.5737704918032787,0.5643646408839779,0.16666666666666666,0.26,0.308,0.07142857142857142,0.16666666666666666,0.25,0.12,0.10256410256410256,0.75,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.4583333333333333,0.2,0.0,0.08333333333333333,0.3333333333333333,0.5555555555555556,0.1935483870967742
6733,21300363,Chris Paul,0.5894736842105263,0.6124401913875598,0.6464924346629987,0.5676959619952493,0.28205128205128205,0.49056603773584906,0.3870967741935484,0.5863746958637469,0.4994165694282381,0.425287356321839,0.38095238095238093,0.26229508196721313,0.5933701657458563,0.3333333333333333,0.26,0.615,0.07142857142857142,0.125,0.3329999999999999,0.24,0.1794871794871795,0.857,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.2916666666666667,0.4,0.0,0.16666666666666666,0.16666666666666666,0.6333333333333333,0.3709677419354839
